"","Date","score","year","month"
"1567",1991-04-19,-0.446180290297937,1991,4
"1568",1991-04-20,-0.934571175950486,1991,4
"1569",1991-04-21,0.0994716471885548,1991,4
"1570",1991-04-22,-0.160815041735758,1991,4
"1571",1991-04-23,-3.05451585451585,1991,4
"1572",1991-04-24,-0.554964552355857,1991,4
"1573",1991-04-25,0.536340913987973,1991,4
"1574",1991-04-26,-1.17710944026733,1991,4
"1575",1991-04-27,2.0219298245614,1991,4
"1576",1991-04-28,2.69392169891819,1991,4
"1577",1991-04-29,3.16666666666667,1991,4
"1578",1991-04-30,-0.612592644713388,1991,4
"1579",1991-05-01,0.372468642468642,1991,5
"1580",1991-05-02,1.33638145480251,1991,5
"1581",1991-05-03,2.04901960784314,1991,5
"1582",1991-05-04,-0.513564213564214,1991,5
"1583",1991-05-05,NA,1991,5
"1584",1991-05-06,0.104166666666667,1991,5
"1585",1991-05-07,1.29125101951189,1991,5
"1586",1991-05-08,-2.48192570381476,1991,5
"1587",1991-05-09,2.72696469434456,1991,5
"1588",1991-05-10,-0.649779522003704,1991,5
"1589",1991-05-11,-0.129032258064516,1991,5
"1590",1991-05-12,0.318510453740633,1991,5
"1591",1991-05-13,-0.4,1991,5
"1592",1991-05-14,1.31163594470046,1991,5
"1593",1991-05-15,-0.419163059163059,1991,5
"1594",1991-05-16,-0.584053989488772,1991,5
"1595",1991-05-17,NA,1991,5
"1596",1991-05-18,-0.238244514106583,1991,5
"1597",1991-05-19,2.86967336794923,1991,5
"1598",1991-05-20,0.5680349062702,1991,5
"1599",1991-05-21,-0.484959893048128,1991,5
"1600",1991-05-22,0.765714444016651,1991,5
"1601",1991-05-23,1.31111111111111,1991,5
"1602",1991-05-24,1.73809523809524,1991,5
"1603",1991-05-25,0.127825552825553,1991,5
"1604",1991-05-26,3.0997927997928,1991,5
"1605",1991-05-27,-0.25,1991,5
"1606",1991-05-28,1.21925465838509,1991,5
"1607",1991-05-29,0.981018518518519,1991,5
"1608",1991-05-30,-0.470238095238095,1991,5
"1609",1991-05-31,2.38744588744589,1991,5
"1610",1991-06-01,0.525874125874126,1991,6
"1611",1991-06-02,0.533828369905956,1991,6
"1612",1991-06-03,-0.0197368421052632,1991,6
"1613",1991-06-04,1.98883770691551,1991,6
"1614",1991-06-05,0.890771301655674,1991,6
"1615",1991-06-06,0.265538847117795,1991,6
"1616",1991-06-07,-0.72475423127597,1991,6
"1617",1991-06-08,-0.170300751879699,1991,6
"1618",1991-06-09,0.904329004329004,1991,6
"1619",1991-06-10,0.639743297638034,1991,6
"1620",1991-06-11,0.888847117794486,1991,6
"1621",1991-06-12,0.173076923076923,1991,6
"1622",1991-06-13,-0.823492063492063,1991,6
"1623",1991-06-14,-1.08746755654431,1991,6
"1624",1991-06-15,1.1280701754386,1991,6
"1625",1991-06-16,1.01345864661654,1991,6
"1626",1991-06-17,-0.392206477732793,1991,6
"1627",1991-06-18,3.01711479786423,1991,6
"1628",1991-06-19,1.90122132053247,1991,6
"1629",1991-06-20,-1.29261363636364,1991,6
"1630",1991-06-21,1.62385518470711,1991,6
"1631",1991-06-22,0.715106732348112,1991,6
"1632",1991-06-23,1.95829725829726,1991,6
"1633",1991-06-24,0.895571445046707,1991,6
"1634",1991-06-25,-0.0600449409154344,1991,6
"1635",1991-06-26,-1.30148683602631,1991,6
"1636",1991-06-27,-0.43569994617763,1991,6
"1637",1991-06-28,0.583924775981998,1991,6
"1638",1991-06-29,-3.23331613347093,1991,6
"1639",1991-06-30,1.85769341015521,1991,6
"1640",1991-07-01,-0.193787878787879,1991,7
"1641",1991-07-02,-0.00303030303030302,1991,7
"1642",1991-07-03,1.94516151951497,1991,7
"1643",1991-07-04,1.0286393834861,1991,7
"1644",1991-07-05,-0.602277654433851,1991,7
"1645",1991-07-06,-0.697368421052632,1991,7
"1646",1991-07-07,NA,1991,7
"1647",1991-07-08,1.05740093240093,1991,7
"1648",1991-07-09,-0.65064247458917,1991,7
"1649",1991-07-10,0.817871106772709,1991,7
"1650",1991-07-11,-0.665477746654217,1991,7
"1651",1991-07-12,0.41277294406585,1991,7
"1652",1991-07-13,0.206738437001595,1991,7
"1653",1991-07-14,2.75999303713475,1991,7
"1654",1991-07-15,0.801918609845439,1991,7
"1655",1991-07-16,-0.847214977945201,1991,7
"1656",1991-07-17,1.99770116858218,1991,7
"1657",1991-07-18,-0.477214076246334,1991,7
"1658",1991-07-19,0.595144217107133,1991,7
"1659",1991-07-20,-0.96765227021041,1991,7
"1660",1991-07-21,2.45855734767025,1991,7
"1661",1991-07-22,-0.477272727272727,1991,7
"1662",1991-07-23,-1.2511522066585,1991,7
"1663",1991-07-24,1.42508533777884,1991,7
"1664",1991-07-25,1.71283591136532,1991,7
"1665",1991-07-26,-1.34740740740741,1991,7
"1666",1991-07-27,1.44588122605364,1991,7
"1667",1991-07-28,0.867238561170543,1991,7
"1668",1991-07-29,0.587948717948718,1991,7
"1669",1991-07-30,-0.793488529014845,1991,7
"1670",1991-07-31,0.823142414860681,1991,7
"1671",1991-08-01,-1.3161229687121,1991,8
"1672",1991-08-02,-0.333592810473952,1991,8
"1673",1991-08-03,-0.399686520376176,1991,8
"1674",1991-08-04,0.483746626180837,1991,8
"1675",1991-08-05,0.656582547886896,1991,8
"1676",1991-08-06,0.548865546218487,1991,8
"1677",1991-08-07,1.58435681965094,1991,8
"1678",1991-08-08,0.141666666666667,1991,8
"1679",1991-08-09,-0.967896825396825,1991,8
"1680",1991-08-10,-3.47347640282423,1991,8
"1681",1991-08-11,3.26157876943881,1991,8
"1682",1991-08-12,0.264538293950059,1991,8
"1683",1991-08-13,2.70700965700966,1991,8
"1684",1991-08-14,0.988970588235294,1991,8
"1685",1991-08-15,0.450080515297907,1991,8
"1686",1991-08-16,-2.60506294471812,1991,8
"1687",1991-08-17,-1.11162171162171,1991,8
"1688",1991-08-18,0.233791208791209,1991,8
"1689",1991-08-19,-0.876989389920424,1991,8
"1690",1991-08-20,-2.5315170342335,1991,8
"1691",1991-08-21,-1.21403361344538,1991,8
"1692",1991-08-22,0.612879330943847,1991,8
"1693",1991-08-23,0.692163845649603,1991,8
"1694",1991-08-24,-0.124710925039872,1991,8
"1695",1991-08-25,2.30461722915316,1991,8
"1696",1991-08-26,-0.579004329004329,1991,8
"1697",1991-08-27,2.0457018826584,1991,8
"1698",1991-08-28,0.967444219066937,1991,8
"1699",1991-08-29,-1.05309575335151,1991,8
"1700",1991-08-30,1.83930481283422,1991,8
"1701",1991-08-31,-1.02175609478241,1991,8
"1702",1991-09-01,0.664530361082085,1991,9
"1703",1991-09-03,0.159090909090909,1991,9
"1704",1991-09-04,-1.83453159041394,1991,9
"1705",1991-09-05,-1.29705528188287,1991,9
"1706",1991-09-06,NA,1991,9
"1707",1991-09-07,1.92311688311688,1991,9
"1708",1991-09-08,0.865384959984502,1991,9
"1709",1991-09-09,-0.709283309283309,1991,9
"1710",1991-09-10,-2.07636738906089,1991,9
"1711",1991-09-11,-0.896047849091327,1991,9
"1712",1991-09-12,2.59603174603175,1991,9
"1713",1991-09-13,-1.09829245058347,1991,9
"1714",1991-09-14,-0.422515910679469,1991,9
"1715",1991-09-15,1.33155929038282,1991,9
"1716",1991-09-16,-0.916666666666667,1991,9
"1717",1991-09-17,0.218120860384287,1991,9
"1718",1991-09-18,1.4863697705803,1991,9
"1719",1991-09-19,-0.526081245895487,1991,9
"1720",1991-09-20,-1.91977617841395,1991,9
"1721",1991-09-21,-0.66876824745522,1991,9
"1722",1991-09-22,0.289061178285316,1991,9
"1723",1991-09-23,0.547272727272727,1991,9
"1724",1991-09-24,0.207792207792208,1991,9
"1725",1991-09-25,-0.500869565217391,1991,9
"1726",1991-09-26,-0.364759725400458,1991,9
"1727",1991-09-27,1.28619721239859,1991,9
"1728",1991-09-28,-0.0138339920948616,1991,9
"1729",1991-09-29,1.79791418921854,1991,9
"1730",1991-09-30,0.4319597222848,1991,9
"1731",1991-10-01,1.01691699604743,1991,10
"1732",1991-10-02,1.54887643316436,1991,10
"1733",1991-10-03,-0.213962508080155,1991,10
"1734",1991-10-04,0.1923541434411,1991,10
"1735",1991-10-05,-0.15776740237691,1991,10
"1736",1991-10-06,1.49132707285315,1991,10
"1737",1991-10-07,0,1991,10
"1738",1991-10-08,-0.00265185021376972,1991,10
"1739",1991-10-09,1.6497676161919,1991,10
"1740",1991-10-10,0.555627705627706,1991,10
"1741",1991-10-11,-0.475906277630416,1991,10
"1742",1991-10-12,-0.0381068207155164,1991,10
"1743",1991-10-13,1.18053830227743,1991,10
"1744",1991-10-14,1.31261261261261,1991,10
"1745",1991-10-15,2.56018001180405,1991,10
"1746",1991-10-16,1.17433655106069,1991,10
"1747",1991-10-17,-0.735599733539776,1991,10
"1748",1991-10-18,-3.1492881937464,1991,10
"1749",1991-10-19,-1.75652173913043,1991,10
"1750",1991-10-20,0.966114441114441,1991,10
"1751",1991-10-21,-0.273809523809524,1991,10
"1752",1991-10-22,-1.80568181818182,1991,10
"1753",1991-10-23,-2.92249318310439,1991,10
"1754",1991-10-24,0.120743034055728,1991,10
"1755",1991-10-25,NA,1991,10
"1756",1991-10-26,0.481456043956044,1991,10
"1757",1991-10-27,2.41164875052352,1991,10
"1758",1991-10-28,0.3,1991,10
"1759",1991-10-29,2.53063626876556,1991,10
"1760",1991-10-30,1.48644707949056,1991,10
"1761",1991-10-31,-1.35754539400317,1991,10
"1762",1991-11-01,-0.0456675508399647,1991,11
"1763",1991-11-02,0.0838989441930618,1991,11
"1764",1991-11-03,0.5,1991,11
"1765",1991-11-04,-0.284169884169884,1991,11
"1766",1991-11-05,-0.149415584415584,1991,11
"1767",1991-11-06,-1.31295518207283,1991,11
"1768",1991-11-07,1.88877708978328,1991,11
"1769",1991-11-08,0.665846027013075,1991,11
"1770",1991-11-09,0.320525451559934,1991,11
"1771",1991-11-10,2.89295087093849,1991,11
"1772",1991-11-11,-1.54319399427209,1991,11
"1773",1991-11-12,-0.765040106951872,1991,11
"1774",1991-11-13,-0.52952182952183,1991,11
"1775",1991-11-14,-0.291379310344828,1991,11
"1776",1991-11-15,-0.379640522875817,1991,11
"1777",1991-11-16,-1.14068426197458,1991,11
"1778",1991-11-17,1.44147688060732,1991,11
"1779",1991-11-18,-0.352458592132505,1991,11
"1780",1991-11-19,0.76636265200733,1991,11
"1781",1991-11-20,-3.72038629647325,1991,11
"1782",1991-11-21,NA,1991,11
"1783",1991-11-22,0.327778142100393,1991,11
"1784",1991-11-23,-0.945849248790425,1991,11
"1785",1991-11-24,0.329761904761905,1991,11
"1786",1991-11-25,0.516018306636156,1991,11
"1787",1991-11-26,-0.741269841269841,1991,11
"1788",1991-11-27,1.8316556631774,1991,11
"1789",1991-11-28,1.70467914438503,1991,11
"1790",1991-11-29,1.51654135338346,1991,11
"1791",1991-11-30,0.251539201539202,1991,11
"1792",1991-12-01,1.46383731211317,1991,12
"1793",1991-12-02,0.555627705627706,1991,12
"1794",1991-12-03,-1.48675854243646,1991,12
"1795",1991-12-04,-0.068144499178982,1991,12
"1796",1991-12-05,-1.14855311355311,1991,12
"1797",1991-12-06,-0.0399940067560204,1991,12
"1798",1991-12-07,0.659026013309135,1991,12
"1799",1991-12-08,2.90682813355227,1991,12
"1800",1991-12-09,0.814393939393939,1991,12
"1801",1991-12-10,-0.622246054006489,1991,12
"1802",1991-12-11,-0.572103491050859,1991,12
"1803",1991-12-12,0.213448963317384,1991,12
"1804",1991-12-13,-2.13981851481851,1991,12
"1805",1991-12-14,-1.09363824581216,1991,12
"1806",1991-12-15,1.70857826384142,1991,12
"1807",1991-12-16,-1.04761904761905,1991,12
"1808",1991-12-17,0.738562091503268,1991,12
"1809",1991-12-18,-1.35587301587302,1991,12
"1810",1991-12-19,0.739377828054299,1991,12
"1811",1991-12-20,0.721407553798858,1991,12
"1812",1991-12-21,0.711069518716578,1991,12
"1813",1991-12-22,1.86869939633414,1991,12
"1814",1991-12-23,1.54871794871795,1991,12
"1815",1991-12-24,-0.0250915750915751,1991,12
"1816",1991-12-25,-0.254901960784314,1991,12
"1817",1991-12-26,0.33008041926448,1991,12
"1818",1991-12-27,-2.00031695832455,1991,12
"1819",1991-12-28,1.97212047212047,1991,12
"1820",1991-12-29,2.61460128980989,1991,12
"1821",1991-12-30,-0.470051687442992,1991,12
"1822",1991-12-31,0.296046263085336,1991,12
"1823",1992-01-01,NA,1992,1
"1824",1992-01-02,1.26006767990464,1992,1
"1825",1992-01-03,-2.15747520976354,1992,1
"1826",1992-01-04,0.484615384615385,1992,1
"1827",1992-01-05,1.92367976850735,1992,1
"1828",1992-01-06,0.600389863547758,1992,1
"1829",1992-01-07,0.18410253429435,1992,1
"1830",1992-01-08,2.51255656108597,1992,1
"1831",1992-01-09,1.63430912769148,1992,1
"1832",1992-01-10,0.49953731326729,1992,1
"1833",1992-01-11,1.80277777777778,1992,1
"1834",1992-01-12,3.14863920235488,1992,1
"1835",1992-01-13,-0.00772357723577236,1992,1
"1836",1992-01-14,1.78033054664634,1992,1
"1837",1992-01-15,-0.161534897850687,1992,1
"1838",1992-01-16,1.52652936009714,1992,1
"1839",1992-01-17,0.412186379928315,1992,1
"1840",1992-01-18,-0.0089080459770115,1992,1
"1841",1992-01-19,2.48203054806828,1992,1
"1842",1992-01-20,2.7012272059459,1992,1
"1843",1992-01-21,1.6696001367054,1992,1
"1844",1992-01-22,2.65457456486868,1992,1
"1845",1992-01-23,2.01163129526133,1992,1
"1846",1992-01-24,0.105701051821741,1992,1
"1847",1992-01-25,-0.0913543328017011,1992,1
"1848",1992-01-26,3.24558324816946,1992,1
"1849",1992-01-27,2.19512465989228,1992,1
"1850",1992-01-28,0.723018690962685,1992,1
"1851",1992-01-29,1.22524992914798,1992,1
"1852",1992-01-30,-0.412404092071611,1992,1
"1853",1992-01-31,1.87381864623244,1992,1
"1854",1992-02-02,2.40951178451178,1992,2
"1855",1992-02-03,0.537037037037037,1992,2
"1856",1992-02-04,-0.792620124973066,1992,2
"1857",1992-02-05,1.05286084529506,1992,2
"1858",1992-02-06,0.813340452650797,1992,2
"1859",1992-02-07,-1.36061200169146,1992,2
"1860",1992-02-08,-0.188456713062165,1992,2
"1861",1992-02-09,2.50205427239699,1992,2
"1862",1992-02-10,0.5,1992,2
"1863",1992-02-11,0.35905076605541,1992,2
"1864",1992-02-12,-0.327586206896552,1992,2
"1865",1992-02-13,0.827324742606072,1992,2
"1866",1992-02-14,1.00496031746032,1992,2
"1867",1992-02-15,-0.715789473684211,1992,2
"1868",1992-02-16,4.79917514022461,1992,2
"1869",1992-02-17,0.0292682926829268,1992,2
"1870",1992-02-18,0.0285714285714286,1992,2
"1871",1992-02-19,2.09442668371697,1992,2
"1872",1992-02-20,0.620763456843401,1992,2
"1873",1992-02-21,0.536507936507936,1992,2
"1874",1992-02-22,-0.109338563800806,1992,2
"1875",1992-02-23,2.26719468750453,1992,2
"1876",1992-02-24,-0.0637037037037038,1992,2
"1877",1992-02-25,0.270648844333055,1992,2
"1878",1992-02-26,-0.521937035683839,1992,2
"1879",1992-02-27,1.09632034632035,1992,2
"1880",1992-02-28,-1.76453717585652,1992,2
"1881",1992-02-29,0.862493715434892,1992,2
"1882",1992-03-01,3.00290689702454,1992,3
"1883",1992-03-02,0.304166666666667,1992,3
"1884",1992-03-03,1.46303696303696,1992,3
"1885",1992-03-04,0.75,1992,3
"1886",1992-03-05,0.957251082251082,1992,3
"1887",1992-03-06,0.0389324587266656,1992,3
"1888",1992-03-07,1.29848484848485,1992,3
"1889",1992-03-08,2.51462747778537,1992,3
"1890",1992-03-09,-0.342562542258283,1992,3
"1891",1992-03-10,0.308039786300656,1992,3
"1892",1992-03-11,-0.203947368421053,1992,3
"1893",1992-03-12,0.864102564102564,1992,3
"1894",1992-03-13,-0.241101671386529,1992,3
"1895",1992-03-14,0.967277820218997,1992,3
"1896",1992-03-15,2.30506715506715,1992,3
"1897",1992-03-16,0.263818839051906,1992,3
"1898",1992-03-17,-0.103801169590643,1992,3
"1899",1992-03-18,0.727828981054788,1992,3
"1900",1992-03-19,-0.276207729468599,1992,3
"1901",1992-03-20,1.63922176035179,1992,3
"1902",1992-03-21,0.92032967032967,1992,3
"1903",1992-03-22,1.29098972922502,1992,3
"1904",1992-03-23,0.0745341614906832,1992,3
"1905",1992-03-24,0.208398562388376,1992,3
"1906",1992-03-25,2.00168029044804,1992,3
"1907",1992-03-26,-1.05010351966874,1992,3
"1908",1992-03-27,0.803021178434865,1992,3
"1909",1992-03-28,-1.03030303030303,1992,3
"1910",1992-03-29,NA,1992,3
"1911",1992-03-30,1.06524216524217,1992,3
"1912",1992-03-31,1.07575757575758,1992,3
"1913",1992-04-01,1.80672462913842,1992,4
"1914",1992-04-02,1.50061840120664,1992,4
"1915",1992-04-03,-0.0453607503607504,1992,4
"1916",1992-04-04,1.88636363636364,1992,4
"1917",1992-04-05,2.29703361940204,1992,4
"1918",1992-04-06,-2.98064102564103,1992,4
"1919",1992-04-07,0.787675070028011,1992,4
"1920",1992-04-08,2.6156045751634,1992,4
"1921",1992-04-09,-2.26091694537347,1992,4
"1922",1992-04-10,-3.23442093084373,1992,4
"1923",1992-04-11,0.647538566243194,1992,4
"1924",1992-04-12,2.94887808601965,1992,4
"1925",1992-04-13,1.81778613199666,1992,4
"1926",1992-04-14,0.805555555555556,1992,4
"1927",1992-04-15,1.13650793650794,1992,4
"1928",1992-04-16,1.69699792960663,1992,4
"1929",1992-04-17,1.19558823529412,1992,4
"1930",1992-04-18,4.02188940092166,1992,4
"1931",1992-04-19,3.32973637450281,1992,4
"1932",1992-04-20,1.4126985822638,1992,4
"1933",1992-04-21,-1.28740644383691,1992,4
"1934",1992-04-22,0.411764705882353,1992,4
"1935",1992-04-23,-0.610644257703081,1992,4
"1936",1992-04-24,-0.259741683754842,1992,4
"1937",1992-04-25,0.434188034188034,1992,4
"1938",1992-04-26,5.19239944929373,1992,4
"1939",1992-04-27,1.10714285714286,1992,4
"1940",1992-04-28,-0.544029106858054,1992,4
"1941",1992-04-29,-0.872246272246272,1992,4
"1942",1992-04-30,2.99460784313725,1992,4
"1943",1992-05-02,0.642857142857143,1992,5
"1944",1992-05-03,1.19541729465003,1992,5
"1945",1992-05-04,0.321173924115101,1992,5
"1946",1992-05-05,2.43859649122807,1992,5
"1947",1992-05-06,1.0761778961779,1992,5
"1948",1992-05-07,0.0555555555555556,1992,5
"1949",1992-05-08,-0.609929078014184,1992,5
"1950",1992-05-09,1.07842157842158,1992,5
"1951",1992-05-10,2.56628974889844,1992,5
"1952",1992-05-11,-0.392857142857143,1992,5
"1953",1992-05-12,-0.362797619047619,1992,5
"1954",1992-05-13,5.9550623885918,1992,5
"1955",1992-05-14,2.0363576736535,1992,5
"1956",1992-05-15,-0.148710317460317,1992,5
"1957",1992-05-16,-0.247260536398467,1992,5
"1958",1992-05-17,2.61049289975875,1992,5
"1959",1992-05-18,-0.784145570910277,1992,5
"1960",1992-05-19,2.10845627139745,1992,5
"1961",1992-05-20,1.3873630206111,1992,5
"1962",1992-05-21,1.99195156695157,1992,5
"1963",1992-05-22,0.618012422360248,1992,5
"1964",1992-05-23,-0.120925293194201,1992,5
"1965",1992-05-24,4.52931046504901,1992,5
"1966",1992-05-26,-0.134493747871357,1992,5
"1967",1992-05-27,1.71918908677529,1992,5
"1968",1992-05-28,2.75448585231194,1992,5
"1969",1992-05-29,0.261515151515152,1992,5
"1970",1992-05-30,1.16748737373737,1992,5
"1971",1992-05-31,0.47824596708978,1992,5
"1972",1992-06-01,1.14555555555556,1992,6
"1973",1992-06-02,0.8,1992,6
"1974",1992-06-03,0.368292282430213,1992,6
"1975",1992-06-04,0.0549450549450549,1992,6
"1976",1992-06-05,0.00957854406130268,1992,6
"1977",1992-06-06,0.0222222222222222,1992,6
"1978",1992-06-07,3.73041300887601,1992,6
"1979",1992-06-08,0.47047619047619,1992,6
"1980",1992-06-09,-0.694677871148459,1992,6
"1981",1992-06-10,-0.230434782608696,1992,6
"1982",1992-06-11,0.505538443038443,1992,6
"1983",1992-06-12,0.291013824884793,1992,6
"1984",1992-06-13,-0.173809523809524,1992,6
"1985",1992-06-14,1.25009347441905,1992,6
"1986",1992-06-15,-0.251680911680912,1992,6
"1987",1992-06-16,0.0934153565732513,1992,6
"1988",1992-06-17,0.958333333333333,1992,6
"1989",1992-06-18,-0.65942513368984,1992,6
"1990",1992-06-19,-0.83,1992,6
"1991",1992-06-20,1.28070175438596,1992,6
"1992",1992-06-21,0.695954998160881,1992,6
"1993",1992-06-22,1.25333333333333,1992,6
"1994",1992-06-23,-0.177586206896552,1992,6
"1995",1992-06-24,1.85171624713959,1992,6
"1996",1992-06-25,-0.408095238095238,1992,6
"1997",1992-06-26,-0.890570719602978,1992,6
"1998",1992-06-27,0.5625,1992,6
"1999",1992-06-28,4.04912478533168,1992,6
"2000",1992-06-29,1.08479532163743,1992,6
"2001",1992-06-30,-1.42583693131296,1992,6
"2002",1992-07-01,-1.52524306669893,1992,7
"2003",1992-07-02,1.02152875175316,1992,7
"2004",1992-07-03,0.835805860323018,1992,7
"2005",1992-07-04,-0.238048780487805,1992,7
"2006",1992-07-05,2.30737854737855,1992,7
"2007",1992-07-06,0.125373944044021,1992,7
"2008",1992-07-07,1.76090909090909,1992,7
"2009",1992-07-08,-0.885487411338804,1992,7
"2010",1992-07-09,1.21491228070175,1992,7
"2011",1992-07-10,1.44967144563919,1992,7
"2012",1992-07-11,-0.640394088669951,1992,7
"2013",1992-07-12,6.00378787878788,1992,7
"2014",1992-07-13,0.883838383838384,1992,7
"2015",1992-07-14,0.644623411978221,1992,7
"2016",1992-07-15,2.6323717948718,1992,7
"2017",1992-07-16,0.736956521739131,1992,7
"2018",1992-07-17,1.14069384721559,1992,7
"2019",1992-07-18,-0.32258064516129,1992,7
"2020",1992-07-19,1.17383357383357,1992,7
"2021",1992-07-20,3.34032634032634,1992,7
"2022",1992-07-21,0.449519632414369,1992,7
"2023",1992-07-22,0.413652446624583,1992,7
"2024",1992-07-23,3.1014338731444,1992,7
"2025",1992-07-24,-0.243379855401969,1992,7
"2026",1992-07-25,0.85,1992,7
"2027",1992-07-26,3.64163948867896,1992,7
"2028",1992-07-27,0.0968379446640316,1992,7
"2029",1992-07-28,-2.77327672327672,1992,7
"2030",1992-07-29,1.41496544391281,1992,7
"2031",1992-07-30,1.53122605363985,1992,7
"2032",1992-07-31,0.257751404655429,1992,7
"2033",1992-08-02,0.160844889893214,1992,8
"2034",1992-08-03,-0.254534593244271,1992,8
"2035",1992-08-04,0.474747474747475,1992,8
"2036",1992-08-05,1.94311688311688,1992,8
"2037",1992-08-06,1.3469696969697,1992,8
"2038",1992-08-07,-0.162987012987013,1992,8
"2039",1992-08-08,-0.04,1992,8
"2040",1992-08-09,0.913522702934247,1992,8
"2041",1992-08-10,0.41468253968254,1992,8
"2042",1992-08-11,-0.0804347826086957,1992,8
"2043",1992-08-12,-0.266666666666667,1992,8
"2044",1992-08-13,0.321038961038961,1992,8
"2045",1992-08-14,-0.743540669856459,1992,8
"2046",1992-08-15,0.327877793760147,1992,8
"2047",1992-08-16,3.01525934229308,1992,8
"2048",1992-08-17,0.876363636363636,1992,8
"2049",1992-08-18,-0.504056315201826,1992,8
"2050",1992-08-19,-0.496790648964562,1992,8
"2051",1992-08-20,-0.591666666666667,1992,8
"2052",1992-08-21,0.70481832981833,1992,8
"2053",1992-08-22,-1.48386243386243,1992,8
"2054",1992-08-23,1.405986700068,1992,8
"2055",1992-08-24,0.925241329551674,1992,8
"2056",1992-08-25,-1.03667443667444,1992,8
"2057",1992-08-26,-0.340714840714841,1992,8
"2058",1992-08-27,0.686084401323556,1992,8
"2059",1992-08-28,0.925910931174089,1992,8
"2060",1992-08-29,-0.118243607724674,1992,8
"2061",1992-08-30,3.19339182556574,1992,8
"2062",1992-08-31,0.297868797868798,1992,8
"2063",1992-09-01,0.490205627705628,1992,9
"2064",1992-09-02,-0.0137168902648779,1992,9
"2065",1992-09-03,-0.297302792084576,1992,9
"2066",1992-09-04,-0.207142857142857,1992,9
"2067",1992-09-05,-2.64285714285714,1992,9
"2068",1992-09-06,1.6786287716079,1992,9
"2069",1992-09-07,1.41113234591495,1992,9
"2070",1992-09-08,0.327586206896552,1992,9
"2071",1992-09-09,-0.78,1992,9
"2072",1992-09-10,-0.632620320855615,1992,9
"2073",1992-09-11,-0.4,1992,9
"2074",1992-09-12,-0.0166666666666667,1992,9
"2075",1992-09-13,4.1565505644453,1992,9
"2076",1992-09-14,1.37032227032227,1992,9
"2077",1992-09-15,0.477266885161622,1992,9
"2078",1992-09-16,-0.329256854256854,1992,9
"2079",1992-09-17,0.072465034965035,1992,9
"2080",1992-09-18,-0.855555555555555,1992,9
"2081",1992-09-19,0.54590570719603,1992,9
"2082",1992-09-20,1.93952028668647,1992,9
"2083",1992-09-21,-0.186257309941521,1992,9
"2084",1992-09-22,3.57563087450184,1992,9
"2085",1992-09-23,0.0415863496823017,1992,9
"2086",1992-09-24,1.91988727858293,1992,9
"2087",1992-09-25,3.85206811284703,1992,9
"2088",1992-09-26,0.124117054027099,1992,9
"2089",1992-09-27,0.0523809523809524,1992,9
"2090",1992-09-28,0.791666666666667,1992,9
"2091",1992-09-29,-1.42383022774327,1992,9
"2092",1992-09-30,1.36646501646502,1992,9
"2093",1992-10-01,1,1992,10
"2094",1992-10-02,-0.757085020242915,1992,10
"2095",1992-10-03,-0.719671505878402,1992,10
"2096",1992-10-04,3.06072584822585,1992,10
"2097",1992-10-05,-0.625598086124402,1992,10
"2098",1992-10-06,-1.50545741964372,1992,10
"2099",1992-10-07,-1.4504523520668,1992,10
"2100",1992-10-08,-0.161903423288356,1992,10
"2101",1992-10-09,-0.96735754985755,1992,10
"2102",1992-10-10,-0.985795454545455,1992,10
"2103",1992-10-11,1.54065789473684,1992,10
"2104",1992-10-12,NA,1992,10
"2105",1992-10-13,1.22829131652661,1992,10
"2106",1992-10-14,8.54788292128446,1992,10
"2107",1992-10-15,2.05714285714286,1992,10
"2108",1992-10-16,0.190926033031296,1992,10
"2109",1992-10-17,0.248955722639933,1992,10
"2110",1992-10-18,0.535819247239126,1992,10
"2111",1992-10-19,-0.129040740345088,1992,10
"2112",1992-10-20,2.58086080586081,1992,10
"2113",1992-10-21,2.5195153435428,1992,10
"2114",1992-10-22,-0.229365079365079,1992,10
"2115",1992-10-23,1.29077540106952,1992,10
"2116",1992-10-24,-0.346212121212121,1992,10
"2117",1992-10-25,2.74622177339569,1992,10
"2118",1992-10-26,-0.269607843137255,1992,10
"2119",1992-10-27,-0.877051848407347,1992,10
"2120",1992-10-28,1.41309764309764,1992,10
"2121",1992-10-29,0.0380952380952381,1992,10
"2122",1992-10-30,-1.6785546754587,1992,10
"2123",1992-10-31,0.0944700460829494,1992,10
"2124",1992-11-01,6.81071861588212,1992,11
"2125",1992-11-02,0.812394127611519,1992,11
"2126",1992-11-03,4.6985632183908,1992,11
"2127",1992-11-04,1.34016563146998,1992,11
"2128",1992-11-05,3.49083333333333,1992,11
"2129",1992-11-06,2.59259259259259,1992,11
"2130",1992-11-07,-1.2972027972028,1992,11
"2131",1992-11-08,2.12321811888805,1992,11
"2132",1992-11-09,0.0728070175438597,1992,11
"2133",1992-11-10,0.690049533799534,1992,11
"2134",1992-11-11,-0.0124223602484472,1992,11
"2135",1992-11-12,0.783333333333333,1992,11
"2136",1992-11-13,-0.982084582084582,1992,11
"2137",1992-11-14,-0.318627450980392,1992,11
"2138",1992-11-15,1.99821486036407,1992,11
"2139",1992-11-16,0.651333094213295,1992,11
"2140",1992-11-17,4.96384841702919,1992,11
"2141",1992-11-18,3.13687400318979,1992,11
"2142",1992-11-19,-0.584943639291465,1992,11
"2143",1992-11-20,0.811237373737374,1992,11
